source_id	source_name	license	format	relative_path	origin	approval_status	notes
openxml_sdk_tests	openxml_sdk_tests	MIT	docx	sources/openxml-sdk/docx/Comments.docx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Comments.docx	approved	MIT-licensed Open XML SDK DOCX sample with inline comment marker and comment appendix; useful cross-source positive control for note/comment lowering
openxml_sdk_tests	openxml_sdk_tests	MIT	docx	sources/openxml-sdk/docx/Comments.docx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Comments.docx	approved	Local-only comment count guard on Open XML SDK sample; catches duplicated inline comment markers or appendix entries without allowing unrelated notes sections to leak in
openxml_sdk_tests	openxml_sdk_tests	MIT	docx	sources/openxml-sdk/docx/Notes.docx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Notes.docx	approved	MIT-licensed Open XML SDK DOCX sample with long-form body text, note-style paragraphs, and an embedded image; useful cross-source positive control for mixed block/image lowering
openxml_sdk_tests	openxml_sdk_tests	MIT	docx	sources/openxml-sdk/docx/Notes.docx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Notes.docx	approved	Local-only count guard on Open XML SDK Notes sample; catches duplicated section headings or note-style paragraphs while preserving the current mixed body/image order
openxml_sdk_tests	openxml_sdk_tests	MIT	docx	sources/openxml-sdk/docx/svg.docx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/svg.docx	approved	MIT-licensed Open XML SDK DOCX sample with an SVG-backed drawing that also carries a raster fallback; normal output should emit an image reference and export both payload assets conservatively
openxml_sdk_tests	openxml_sdk_tests	MIT	docx	sources/openxml-sdk/docx/svg.docx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/svg.docx	approved	Local-only SVG image guard on Open XML SDK sample; catches duplicate image markdown or unexpected appendix leakage while preserving the current one-image user-facing output and dual-asset export
openxml_sdk_tests	openxml_sdk_tests	MIT	docx	sources/openxml-sdk/docx/Complex01.docx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Complex01.docx	approved	MIT-licensed Open XML SDK complex DOCX exercising lists, bookmark links, comments, notes, text boxes, and tables in one document; useful broad mixed-feature positive control
openxml_sdk_tests	openxml_sdk_tests	MIT	docx	sources/openxml-sdk/docx/Complex01.docx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Complex01.docx	approved	Local-only appendix count guard on Open XML SDK Complex01; catches duplicate notes/comments/text-box appendix emission while preserving current appendix order
openxml_sdk_tests	openxml_sdk_tests	MIT	docx	sources/openxml-sdk/docx/Complex01.docx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Complex01.docx	approved	Local-only body/link/text-box count guard on Open XML SDK Complex01; catches duplicate bookmark links or unstable text-box appendix numbering without relying on filename-specific logic
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-freetext.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-freetext.pdf	approved	Apache-2.0 pdf.js FreeText annotation sample with one meaningful typewriter note plus a degenerate empty shell; normal output should keep the visible page title and append only the meaningful annotation payload
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-freetext.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-freetext.pdf	approved	Local-only count guard on the pdf.js FreeText annotation sample; catches duplicate appendix emission or accidental Forms leakage while preserving the current visible title and one meaningful note payload
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-line.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-line.pdf	approved	Apache-2.0 pdf.js line-annotation sample; normal output should preserve page text and append the line annotation subject and contents
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-line.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-line.pdf	approved	Local-only count guard on the pdf.js line annotation sample; catches duplicate line-annotation appendix rows or unexpected Forms leakage while preserving the current visible title-before-appendix order
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-square-circle.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-square-circle.pdf	approved	Apache-2.0 pdf.js square-and-circle annotation sample; normal output should keep both visible labels and append readable square/circle annotation notes
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-underline.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-underline.pdf	approved	Apache-2.0 pdf.js underline-annotation sample; normal output should preserve the underlined text and append the underline annotation contents
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-strikeout.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-strikeout.pdf	approved	Apache-2.0 pdf.js strikeout-annotation sample; normal output should preserve the visible struck text and append the strikeout annotation contents
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation_hidden_noview.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation_hidden_noview.pdf	approved	Apache-2.0 pdf.js hidden no-view annotation sample; current normal output should not surface hidden annotation payload in the appendix
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation_hidden_noview.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation_hidden_noview.pdf	approved	Local-only count guard on the pdf.js hidden-no-view sample; catches hidden annotation leakage while preserving the current bookmark-only output
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation_hidden_print.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation_hidden_print.pdf	approved	Apache-2.0 pdf.js print-visible hidden annotation sample; current normal output should append the printable ink annotation even though the page has no extracted body text
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation_hidden_print.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation_hidden_print.pdf	approved	Apache-2.0 pdf.js hidden-print annotation sample; count assertions guard against duplicate printable annotation appendix notes and accidental hidden widget leakage into Forms output
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation_hidden_print.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation_hidden_print.pdf	approved	Local-only count guard on the pdf.js hidden-print sample; catches duplicated bookmark appendix blocks in addition to printable annotation note drift
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/ArabicCIDTrueType.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/ArabicCIDTrueType.pdf	approved	Apache-2.0 pdf.js Arabic CID TrueType sample; useful positive control that native extraction can already preserve visible RTL/CID text on a supported path
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-highlight-without-appearance.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-highlight-without-appearance.pdf	approved	Apache-2.0 pdf.js highlight annotation sample without an appearance stream; normal output should keep visible text and decode the annotation contents cleanly in the appendix
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-line-without-appearance.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-line-without-appearance.pdf	approved	Apache-2.0 pdf.js line annotation sample without an appearance stream; normal output should decode the line annotation contents cleanly without requiring an AP stream
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-square-circle-without-appearance.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-square-circle-without-appearance.pdf	approved	Apache-2.0 pdf.js square/circle annotation sample without appearance streams; normal output should decode both square and circle note contents cleanly in the appendix
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-square-circle-without-appearance.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-square-circle-without-appearance.pdf	approved	Apache-2.0 pdf.js square/circle annotation sample without appearance streams; count assertions guard against duplicate appendix notes and repeated page-title emission
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-squiggly-without-appearance.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-squiggly-without-appearance.pdf	approved	Apache-2.0 pdf.js squiggly annotation sample without an appearance stream; normal output should preserve visible text and decode the squiggly annotation contents cleanly
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-strikeout-without-appearance.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-strikeout-without-appearance.pdf	approved	Apache-2.0 pdf.js strikeout annotation sample without an appearance stream; normal output should preserve visible struck text and decode the strikeout annotation contents cleanly
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-underline-without-appearance.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-underline-without-appearance.pdf	approved	Apache-2.0 pdf.js underline annotation sample without an appearance stream; normal output should preserve visible text and decode the underline annotation contents cleanly
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/XiaoBiaoSong.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/XiaoBiaoSong.pdf	approved	Small Apache-2.0 pdf.js raw-GBK simple-font fixture with no /ToUnicode; current native extraction now surfaces readable Chinese table-of-contents text
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/XiaoBiaoSong.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/XiaoBiaoSong.pdf	approved	Local-only count guard on the pdf.js raw-GBK XiaoBiaoSong sample; catches mojibake or reordered table-of-contents extraction while preserving the current readable CJK output
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/named_dest_collision_for_editor.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/named_dest_collision_for_editor.pdf	approved	Apache-2.0 pdf.js named-destination collision sample with a recoverable malformed xref offset; normal output may stay empty because the page has no visible text, but parser repair diagnostics must not leak into user-facing output
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/page_with_number_and_link.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/page_with_number_and_link.pdf	approved	Apache-2.0 pdf.js sample with a visible GoTo link annotation; normal output should keep the visible text and append a conservative internal-destination note instead of dropping the target entirely
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/page_with_number_and_link.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/page_with_number_and_link.pdf	approved	Local-only count guard on the pdf.js internal-GoTo link sample; catches duplicated link/bookmark appendices while preserving current visible-text and resolved-target output
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-text-widget.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-text-widget.pdf	approved	Apache-2.0 pdf.js text-widget form sample with single-line, comb, and multiline field values; normal output should append a Forms section and normalize field-value line breaks conservatively
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-text-widget.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-text-widget.pdf	approved	Apache-2.0 pdf.js text-widget sample; count assertions guard against duplicated Forms sections and repeated widget-form emission while preserving multiline normalization
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-text-widget.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-text-widget.pdf	approved	Local-only order guard on the pdf.js text-widget sample; catches section reordering, multiline row duplication, or hidden annotation leakage while preserving the current normalized Forms appendix
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-choice-widget.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-choice-widget.pdf	approved	Apache-2.0 pdf.js choice-widget form sample covering combo/list widgets plus read-only variants; normal output should preserve selected values when present and fall back to readable option lists when only options are exposed
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-choice-widget.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-choice-widget.pdf	approved	Apache-2.0 pdf.js choice-widget sample; count assertions guard against duplicated Forms sections and repeated choice-widget rows while preserving current options fallback behavior
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-choice-widget.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-choice-widget.pdf	approved	Local-only order guard on the pdf.js choice-widget sample; catches option-list reordering or duplicated Forms rows while preserving the current selected-value and read-only fallback behavior
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-button-widget.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-button-widget.pdf	approved	Apache-2.0 pdf.js button-widget form sample covering checkbox states; normal output should append stable checked/unchecked notes for visible button widgets
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-button-widget.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-button-widget.pdf	approved	Apache-2.0 pdf.js button-widget sample; count assertions guard against duplicate widget rows while keeping the current visible checkbox-state coverage
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-button-widget.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-button-widget.pdf	approved	Local-only order guard on the pdf.js button-widget sample; catches checkbox/radio row duplication or section reordering while preserving the current visible markdown table and Forms appendix structure
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/outline_goto_action.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/outline_goto_action.pdf	approved	Apache-2.0 pdf.js outline-only sample with internal GoTo actions and no page text; normal output should still surface a conservative Bookmarks appendix
qpdf_tests	qpdf_tests	Apache-2.0	pdf	sources/qpdf/pdf/link-annots.pdf	https://github.com/qpdf/qpdf/blob/main/qpdf/qtest/qpdf/link-annots.pdf	approved	Apache-2.0 qpdf sample with page-to-page /Dest array link annotations across multiple pages; normal output should conservatively surface the resolved internal target pages in an annotation appendix
qpdf_tests	qpdf_tests	Apache-2.0	pdf	sources/qpdf/pdf/link-annots.pdf	https://github.com/qpdf/qpdf/blob/main/qpdf/qtest/qpdf/link-annots.pdf	approved	Apache-2.0 qpdf link-annotation sample; count assertions guard against duplicated annotation appendix blocks or over-emitted per-page destination notes while preserving the current 4x4 link grid
qpdf_tests	qpdf_tests	Apache-2.0	pdf	sources/qpdf/pdf/link-annots.pdf	https://github.com/qpdf/qpdf/blob/main/qpdf/qtest/qpdf/link-annots.pdf	approved	Local-only order guard on the qpdf link-annotation grid sample; catches per-page destination reordering without relying only on per-prefix counts
qpdf_tests	qpdf_tests	Apache-2.0	pdf	sources/qpdf/pdf/outlines-with-old-root-dests.pdf	https://github.com/qpdf/qpdf/blob/main/qpdf/qtest/qpdf/outlines-with-old-root-dests.pdf	approved	Apache-2.0 qpdf outline sample with page targets and named-destination edges rooted in the catalog; normal output should keep page text and append a readable Bookmarks appendix
qpdf_tests	qpdf_tests	Apache-2.0	pdf	sources/qpdf/pdf/outlines-with-old-root-dests-dict.pdf	https://github.com/qpdf/qpdf/blob/main/qpdf/qtest/qpdf/outlines-with-old-root-dests-dict.pdf	approved	Apache-2.0 qpdf outline sample variant where old root destinations are stored as dictionaries; normal output should append the same conservative Bookmarks appendix without depending on the exact dest object form
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/GroupTest.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/GroupTest.xlsx	approved	Local-only row-shape guard on Apache POI grouped-row workbook; catches drift that duplicates visible grouped rows or collapses the current normal hidden-row policy into an empty-sheet fallback
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/SampleSS.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/SampleSS.xlsx	approved	Local-only grid guard on Apache POI sample workbook; catches duplicated visible table rows, lost cached formula results, or missing terminal empty-sheet handling across the three-sheet normal path
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/57893-many-merges.xlsx	https://github.com/apache/poi/blob/main/test-data/spreadsheet/57893-many-merges.xlsx	approved	Local-only empty-merge guard on Apache POI workbook whose merge structure currently yields no visible cells; catches phantom table emission from merge-only worksheets in the normal path
python_docx_tests	python_docx_tests	MIT	docx	sources/python-docx/docx/par-hyperlinks.docx	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/par-hyperlinks.docx	approved	Local-only hyperlink count guard on python-docx multi-link paragraph sample; catches duplicated link lowering or broken paragraph order across multiple external targets while matching the current canonicalized trailing-slash URLs
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/comment.docx	https://github.com/apache/poi/blob/trunk/test-data/document/comment.docx	approved	Local-only comment count guard on Apache POI sample with multi-line comment body; catches duplicate inline marker or appendix body splitting regressions without assuming English-only author metadata
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/testComment.docx	https://github.com/apache/poi/blob/trunk/test-data/document/testComment.docx	approved	Local-only comment count guard on Apache POI inline-comment sample; catches duplicated marker/appendix emission and preserves current body-before-appendix ordering
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/prs-notes.pptx	https://github.com/scanny/python-pptx	approved	Local-only notes count guard on python-pptx presentation-level notes sample; catches duplicated speaker-notes blocks or stray appendix leakage on the single-slide notes path without assuming the short note text is globally unique
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/sld-notes-feature.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/sld-notes.pptx	approved	Local-only count guard on python-pptx notes-feature sample; catches duplicated notes blocks or dropped blank-slide handling in the two-slide notes path without treating the note text token as globally unique
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/cht-charts.pptx	https://github.com/scanny/python-pptx	approved	Local-only count guard on python-pptx multi-chart sample; catches chart-table header duplication, category/value misalignment, and raw XML leakage on the single-slide cached-chart path
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/TwoSheetsOneHidden.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/TwoSheetsOneHidden.xlsx	approved	Local-only visible-only guard on Apache POI hidden-sheet workbook; catches regressions that render the hidden sheet as an empty placeholder or duplicate the lone visible sheet block
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/ExcelTables.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/ExcelTables.xlsx	approved	Local-only table-boundary guard on Apache POI workbook with a real tablePart and hidden trailing columns; catches table-name or formula leakage while preserving the current visible dual-block table layout
python_docx_tests	python_docx_tests	MIT	docx	sources/python-docx/docx/comments-rich-para.docx	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/comments-rich-para.docx	approved	Local-only body/appendix guard on python-docx rich-comment sample; catches duplicated inline markers or comment appendix leakage across multiple differently formatted comments
python_docx_tests	python_docx_tests	MIT	docx	sources/python-docx/docx/blk-paras-and-tables.docx	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/blk-paras-and-tables.docx	approved	Local-only body-order guard on python-docx block-items sample; catches paragraph-table interleaving drift and unexpected appendix leakage while preserving current header/footer placement
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/ext-rels.pptx	https://github.com/scanny/python-pptx	approved	Local-only hyperlink count guard on python-pptx external-relationship sample; catches duplicate link lowering or raw XML leakage on the simple one-slide hyperlink path
openxml_sdk_tests	openxml_sdk_tests	MIT	pptx	sources/openxml-sdk/pptx/viewPr-showComments-1.pptx	https://github.com/dotnet/Open-XML-SDK	approved	Local-only body/comment ordering guard on Open XML SDK PPTX comments sample; catches comment appendix drift while preserving the fixture-real visible slide text that mentions the showComments XML snippet
microsoft_markitdown_tests	Microsoft MarkItDown tests	needs_review	xlsx	sources/markitdown/test.xlsx	https://github.com/microsoft/markitdown	approved	Local-only multi-sheet count guard on upstream MarkItDown XLSX sample; catches duplicated sheet blocks or lost second-sheet boundary on a second-source workbook with stable mixed text/UUID cells
microsoft_markitdown_tests	Microsoft MarkItDown tests	needs_review	docx	sources/markitdown-repo/packages/markitdown/tests/test_files/test_with_comment.docx	https://github.com/microsoft/markitdown	approved	Local-only comment/table guard on upstream MarkItDown DOCX sample; catches duplicated inline comment markers, appendix entries, or table-body UUID loss on a second-source mixed-feature document
microsoft_markitdown_tests	Microsoft MarkItDown tests	needs_review	pptx	sources/markitdown/test.pptx	https://github.com/microsoft/markitdown	approved	Local-only mixed-content guard on upstream MarkItDown PPTX sample; catches duplicated slide blocks or drift across table/chart/grouped-shape/image lowering on a compact second-source deck
microsoft_markitdown_tests	Microsoft MarkItDown tests	needs_review	docx	sources/markitdown/test.docx	https://github.com/microsoft/markitdown	approved	Local-only mixed-content guard on upstream MarkItDown DOCX sample; catches heading drift, UUID duplication, table loss, or image-reference instability on a second-source long-form document without binding to exporter-specific alt-text punctuation
microsoft_markitdown_tests	Microsoft MarkItDown tests	needs_review	docx	sources/markitdown/rlink.docx	https://github.com/microsoft/markitdown	approved	Local-only minimal second-source DOCX guard; catches duplicate title emission or unexpected appendix/asset leakage on a tiny linked-image sample that currently exposes only visible title text
microsoft_markitdown_tests	Microsoft MarkItDown tests	needs_review	xlsx	sources/markitdown/test.xlsx	https://github.com/microsoft/markitdown	approved	Local-only row-level second-source XLSX guard; catches duplicated body rows or lost second-sheet terminal row on the upstream MarkItDown workbook without assuming Apache POI-specific sheet naming
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/cht-series.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-series.pptx	approved	Local-only table-shape guard on python-pptx chart-series sample; catches widened-series drift, missing fifth-series columns, or later fallback truncation without assuming repeated short headers are globally unique across the whole deck
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/sharedhyperlink.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/sharedhyperlink.xlsx	approved	Local-only row-shape guard on Apache POI shared-hyperlink workbook; catches relationship-text loss, missing blank separator rows, or leaked broken relationship ids while preserving the current one-column table shape
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/FormulaEvalTestData_Copy.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/FormulaEvalTestData_Copy.xlsx	approved	Local-only address-row guard on Apache POI formula-eval workbook; catches broken external-sheet address rendering or relationship leakage without depending on the entire formula matrix payload
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/SimpleNormal.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/SimpleNormal.xlsx	approved	Local-only row-shape guard on Apache POI SimpleNormal workbook; catches blank-row collapse, cached-formula drift, or raw-date leakage while preserving the current two-sheet visible row structure
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/GroupTest.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/GroupTest.xlsx	approved	Local-only blank-gap guard on Apache POI grouped-row workbook; catches visible-gap collapse or accidental hidden-row emission drift while preserving the current interleaving of expanded, collapsed, and blank separator rows
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/comments.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/comments.xlsx	approved	Local-only sparse-row/comment guard on Apache POI workbook; catches visible body-row collapse, misplaced comment appendix, or relationship leakage without assuming denser comment coverage than the fixture actually has
xlsxwriter_examples	xlsxwriter_examples	BSD-2-Clause	xlsx	sources/xlsxwriter/xlsx/generated/hide_sheet.xlsx	https://github.com/jmcnamara/XlsxWriter/blob/main/examples/hide_sheet.py	approved	Local-only second-source guard generated from the official XlsxWriter hide_sheet example; selected because it exercises hidden-sheet visibility policy in a minimal BSD-2-Clause workbook without Apache POI-specific structure
xlsxwriter_examples	xlsxwriter_examples	BSD-2-Clause	xlsx	sources/xlsxwriter/xlsx/generated/hide_row_col.xlsx	https://github.com/jmcnamara/XlsxWriter/blob/main/examples/hide_row_col.py	approved	Local-only second-source guard generated from the official XlsxWriter hide_row_col example; selected because it exposes visible blank-gap preservation around hidden rows and hidden trailing columns in a tiny workbook
xlsxwriter_examples	xlsxwriter_examples	BSD-2-Clause	xlsx	sources/xlsxwriter/xlsx/generated/hyperlink.xlsx	https://github.com/jmcnamara/XlsxWriter/blob/main/examples/hyperlink.py	approved	Local-only second-source hyperlink guard generated from the official XlsxWriter hyperlink example; selected because it mixes implicit links, display-text links, mailto labels, and a plain URL string in one compact workbook
xlsxwriter_examples	xlsxwriter_examples	BSD-2-Clause	xlsx	sources/xlsxwriter/xlsx/generated/comments1.xlsx	https://github.com/jmcnamara/XlsxWriter/blob/main/examples/comments1.py	approved	Local-only second-source comment guard generated from the official XlsxWriter comments1 example; selected because it exercises the smallest possible real comment appendix path without extra table noise
xlsxwriter_examples	xlsxwriter_examples	BSD-2-Clause	xlsx	sources/xlsxwriter/xlsx/generated/datetimes.xlsx	https://github.com/jmcnamara/XlsxWriter/blob/main/examples/datetimes.py	approved	Local-only second-source date/time-format guard generated from the official XlsxWriter datetimes example; selected because it provides stable formatted date, datetime, and time rows in a tiny BSD-2-Clause workbook without relying on Apache POI fixtures
xlsxwriter_examples	xlsxwriter_examples	BSD-2-Clause	xlsx	sources/xlsxwriter/xlsx/generated/merge1.xlsx	https://github.com/jmcnamara/XlsxWriter/blob/main/examples/merge1.py	approved	Local-only second-source merged-range guard generated from the official XlsxWriter merge1 example; catches regressions that drop or over-duplicate the current top-left merged text while preserving the present one-column table shape
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/shp-shapes.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/shp-shapes.pptx	approved	Local-only near-empty-table-shape guard on python-pptx slide-shapes sample; catches accidental table omission, duplicated shape text, or raw XML leakage while preserving the current one-cell empty table shape before the chart block and the trailing empty second slide
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/cht-chart-type.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-chart-type.pptx	approved	Local-only row-shape guard on python-pptx chart-type sample; catches chart-table row duplication drift across repeated cached charts and no-cache fallback slides without depending only on short repeated headers
openxml_sdk_tests	openxml_sdk_tests	MIT	pptx	sources/openxml-sdk/pptx/Presentation.pptx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Presentation.pptx	approved	Local-only image/text ordering guard on Open XML SDK presentation sample; catches slide-image reordering, accidental empty-slide fallback, or appendix leakage on a compact second-source mixed-layout deck
