row_id	series	region	score	ratio	active	category	notes	url
972	series_3	apac	35964	0.972	true	baseline	row 972 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/972
973	series_4	emea	36001	0.973	false	extended	row 973 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/973
974	series_5	amer	36038	0.974	true	stress	row 974 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/974
975	series_6	latam	36075	0.975	false	delta	row 975 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/975
976	series_7	apac	36112	0.976	true	baseline	row 976 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/976
977	series_8	emea	36149	0.977	false	extended	row 977 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/977
978	series_9	amer	36186	0.978	true	stress	row 978 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/978
979	series_10	latam	36223	0.979	false	delta	row 979 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/979
980	series_11	apac	36260	0.980	true	baseline	row 980 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/980
981	series_12	emea	36297	0.981	false	extended	row 981 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/981
982	series_13	amer	36334	0.982	true	stress	row 982 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/982
983	series_14	latam	36371	0.983	false	delta	row 983 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/983
984	series_15	apac	36408	0.984	true	baseline	row 984 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/984
985	series_16	emea	36445	0.985	false	extended	row 985 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/985
986	series_0	amer	36482	0.986	true	stress	row 986 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/986
987	series_1	latam	36519	0.987	false	delta	row 987 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/987
988	series_2	apac	36556	0.988	true	baseline	row 988 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/988
989	series_3	emea	36593	0.989	false	extended	row 989 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/989
990	series_4	amer	36630	0.990	true	stress	row 990 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/990
991	series_5	latam	36667	0.991	false	delta	row 991 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/991
992	series_6	apac	36704	0.992	true	baseline	row 992 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/992
993	series_7	emea	36741	0.993	false	extended	row 993 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/993
994	series_8	amer	36778	0.994	true	stress	row 994 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/994
995	series_9	latam	36815	0.995	false	delta	row 995 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/995
996	series_10	apac	36852	0.996	true	baseline	row 996 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/996
997	series_11	emea	36889	0.997	false	extended	row 997 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/997
998	series_12	amer	36926	0.998	true	stress	row 998 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/998
999	series_13	latam	36963	0.999	false	delta	row 999 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/999
1000	series_14	apac	37000	0.000	true	baseline	row 1000 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1000
1001	series_15	emea	37037	0.001	false	extended	row 1001 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1001
1002	series_16	amer	37074	0.002	true	stress	row 1002 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1002
1003	series_0	latam	37111	0.003	false	delta	row 1003 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1003
1004	series_1	apac	37148	0.004	true	baseline	row 1004 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1004
1005	series_2	emea	37185	0.005	false	extended	row 1005 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1005
1006	series_3	amer	37222	0.006	true	stress	row 1006 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1006
1007	series_4	latam	37259	0.007	false	delta	row 1007 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1007
1008	series_5	apac	37296	0.008	true	baseline	row 1008 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1008
1009	series_6	emea	37333	0.009	false	extended	row 1009 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1009
1010	series_7	amer	37370	0.010	true	stress	row 1010 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1010
1011	series_8	latam	37407	0.011	false	delta	row 1011 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1011
1012	series_9	apac	37444	0.012	true	baseline	row 1012 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1012
1013	series_10	emea	37481	0.013	false	extended	row 1013 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1013
1014	series_11	amer	37518	0.014	true	stress	row 1014 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1014
1015	series_12	latam	37555	0.015	false	delta	row 1015 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1015
1016	series_13	apac	37592	0.016	true	baseline	row 1016 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1016
1017	series_14	emea	37629	0.017	false	extended	row 1017 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1017
1018	series_15	amer	37666	0.018	true	stress	row 1018 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1018
1019	series_16	latam	37703	0.019	false	delta	row 1019 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1019
1020	series_0	apac	37740	0.020	true	baseline	row 1020 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1020
1021	series_1	emea	37777	0.021	false	extended	row 1021 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1021
1022	series_2	amer	37814	0.022	true	stress	row 1022 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1022
1023	series_3	latam	37851	0.023	false	delta	row 1023 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1023
1024	series_4	apac	37888	0.024	true	baseline	row 1024 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1024
1025	series_5	emea	37925	0.025	false	extended	row 1025 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1025
1026	series_6	amer	37962	0.026	true	stress	row 1026 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1026
1027	series_7	latam	37999	0.027	false	delta	row 1027 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1027
1028	series_8	apac	38036	0.028	true	baseline	row 1028 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1028
1029	series_9	emea	38073	0.029	false	extended	row 1029 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1029
1030	series_10	amer	38110	0.030	true	stress	row 1030 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1030
1031	series_11	latam	38147	0.031	false	delta	row 1031 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1031
1032	series_12	apac	38184	0.032	true	baseline	row 1032 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1032
1033	series_13	emea	38221	0.033	false	extended	row 1033 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1033
1034	series_14	amer	38258	0.034	true	stress	row 1034 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1034
1035	series_15	latam	38295	0.035	false	delta	row 1035 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1035
1036	series_16	apac	38332	0.036	true	baseline	row 1036 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1036
1037	series_0	emea	38369	0.037	false	extended	row 1037 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1037
1038	series_1	amer	38406	0.038	true	stress	row 1038 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1038
1039	series_2	latam	38443	0.039	false	delta	row 1039 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1039
1040	series_3	apac	38480	0.040	true	baseline	row 1040 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1040
1041	series_4	emea	38517	0.041	false	extended	row 1041 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1041
1042	series_5	amer	38554	0.042	true	stress	row 1042 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1042
1043	series_6	latam	38591	0.043	false	delta	row 1043 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1043
1044	series_7	apac	38628	0.044	true	baseline	row 1044 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1044
1045	series_8	emea	38665	0.045	false	extended	row 1045 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1045
1046	series_9	amer	38702	0.046	true	stress	row 1046 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1046
1047	series_10	latam	38739	0.047	false	delta	row 1047 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1047
1048	series_11	apac	38776	0.048	true	baseline	row 1048 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1048
1049	series_12	emea	38813	0.049	false	extended	row 1049 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1049
1050	series_13	amer	38850	0.050	true	stress	row 1050 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1050
1051	series_14	latam	38887	0.051	false	delta	row 1051 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1051
1052	series_15	apac	38924	0.052	true	baseline	row 1052 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1052
1053	series_16	emea	38961	0.053	false	extended	row 1053 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1053
1054	series_0	amer	38998	0.054	true	stress	row 1054 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1054
1055	series_1	latam	39035	0.055	false	delta	row 1055 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1055
1056	series_2	apac	39072	0.056	true	baseline	row 1056 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1056
1057	series_3	emea	39109	0.057	false	extended	row 1057 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1057
1058	series_4	amer	39146	0.058	true	stress	row 1058 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1058
1059	series_5	latam	39183	0.059	false	delta	row 1059 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1059
1060	series_6	apac	39220	0.060	true	baseline	row 1060 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1060
1061	series_7	emea	39257	0.061	false	extended	row 1061 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1061
1062	series_8	amer	39294	0.062	true	stress	row 1062 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1062
1063	series_9	latam	39331	0.063	false	delta	row 1063 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1063
1064	series_10	apac	39368	0.064	true	baseline	row 1064 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1064
1065	series_11	emea	39405	0.065	false	extended	row 1065 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1065
1066	series_12	amer	39442	0.066	true	stress	row 1066 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1066
1067	series_13	latam	39479	0.067	false	delta	row 1067 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1067
1068	series_14	apac	39516	0.068	true	baseline	row 1068 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1068
1069	series_15	emea	39553	0.069	false	extended	row 1069 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1069
1070	series_16	amer	39590	0.070	true	stress	row 1070 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1070
1071	series_0	latam	39627	0.071	false	delta	row 1071 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1071
1072	series_1	apac	39664	0.072	true	baseline	row 1072 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1072
1073	series_2	emea	39701	0.073	false	extended	row 1073 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1073
1074	series_3	amer	39738	0.074	true	stress	row 1074 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1074
1075	series_4	latam	39775	0.075	false	delta	row 1075 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1075
1076	series_5	apac	39812	0.076	true	baseline	row 1076 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1076
1077	series_6	emea	39849	0.077	false	extended	row 1077 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1077
1078	series_7	amer	39886	0.078	true	stress	row 1078 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1078
1079	series_8	latam	39923	0.079	false	delta	row 1079 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1079
1080	series_9	apac	39960	0.080	true	baseline	row 1080 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1080
1081	series_10	emea	39997	0.081	false	extended	row 1081 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1081
1082	series_11	amer	40034	0.082	true	stress	row 1082 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1082
1083	series_12	latam	40071	0.083	false	delta	row 1083 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1083
1084	series_13	apac	40108	0.084	true	baseline	row 1084 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1084
1085	series_14	emea	40145	0.085	false	extended	row 1085 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1085
1086	series_15	amer	40182	0.086	true	stress	row 1086 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1086
1087	series_16	latam	40219	0.087	false	delta	row 1087 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1087
1088	series_0	apac	40256	0.088	true	baseline	row 1088 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1088
1089	series_1	emea	40293	0.089	false	extended	row 1089 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1089
1090	series_2	amer	40330	0.090	true	stress	row 1090 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1090
1091	series_3	latam	40367	0.091	false	delta	row 1091 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1091
1092	series_4	apac	40404	0.092	true	baseline	row 1092 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1092
1093	series_5	emea	40441	0.093	false	extended	row 1093 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1093
1094	series_6	amer	40478	0.094	true	stress	row 1094 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1094
1095	series_7	latam	40515	0.095	false	delta	row 1095 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1095
1096	series_8	apac	40552	0.096	true	baseline	row 1096 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1096
1097	series_9	emea	40589	0.097	false	extended	row 1097 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1097
1098	series_10	amer	40626	0.098	true	stress	row 1098 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1098
1099	series_11	latam	40663	0.099	false	delta	row 1099 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1099
1100	series_12	apac	40700	0.100	true	baseline	row 1100 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1100
1101	series_13	emea	40737	0.101	false	extended	row 1101 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1101
1102	series_14	amer	40774	0.102	true	stress	row 1102 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1102
1103	series_15	latam	40811	0.103	false	delta	row 1103 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1103
1104	series_16	apac	40848	0.104	true	baseline	row 1104 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1104
1105	series_0	emea	40885	0.105	false	extended	row 1105 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1105
1106	series_1	amer	40922	0.106	true	stress	row 1106 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1106
1107	series_2	latam	40959	0.107	false	delta	row 1107 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1107
1108	series_3	apac	40996	0.108	true	baseline	row 1108 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1108
1109	series_4	emea	41033	0.109	false	extended	row 1109 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1109
1110	series_5	amer	41070	0.110	true	stress	row 1110 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1110
1111	series_6	latam	41107	0.111	false	delta	row 1111 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1111
1112	series_7	apac	41144	0.112	true	baseline	row 1112 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1112
1113	series_8	emea	41181	0.113	false	extended	row 1113 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1113
1114	series_9	amer	41218	0.114	true	stress	row 1114 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1114
1115	series_10	latam	41255	0.115	false	delta	row 1115 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1115
1116	series_11	apac	41292	0.116	true	baseline	row 1116 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1116
1117	series_12	emea	41329	0.117	false	extended	row 1117 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1117
1118	series_13	amer	41366	0.118	true	stress	row 1118 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1118
1119	series_14	latam	41403	0.119	false	delta	row 1119 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1119
1120	series_15	apac	41440	0.120	true	baseline	row 1120 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1120
1121	series_16	emea	41477	0.121	false	extended	row 1121 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1121
1122	series_0	amer	41514	0.122	true	stress	row 1122 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1122
1123	series_1	latam	41551	0.123	false	delta	row 1123 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1123
1124	series_2	apac	41588	0.124	true	baseline	row 1124 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1124
1125	series_3	emea	41625	0.125	false	extended	row 1125 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1125
1126	series_4	amer	41662	0.126	true	stress	row 1126 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1126
1127	series_5	latam	41699	0.127	false	delta	row 1127 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1127
1128	series_6	apac	41736	0.128	true	baseline	row 1128 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1128
1129	series_7	emea	41773	0.129	false	extended	row 1129 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1129
1130	series_8	amer	41810	0.130	true	stress	row 1130 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1130
1131	series_9	latam	41847	0.131	false	delta	row 1131 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1131
1132	series_10	apac	41884	0.132	true	baseline	row 1132 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1132
1133	series_11	emea	41921	0.133	false	extended	row 1133 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1133
1134	series_12	amer	41958	0.134	true	stress	row 1134 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1134
1135	series_13	latam	41995	0.135	false	delta	row 1135 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1135
1136	series_14	apac	42032	0.136	true	baseline	row 1136 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1136
1137	series_15	emea	42069	0.137	false	extended	row 1137 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1137
1138	series_16	amer	42106	0.138	true	stress	row 1138 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1138
1139	series_0	latam	42143	0.139	false	delta	row 1139 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1139
1140	series_1	apac	42180	0.140	true	baseline	row 1140 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1140
1141	series_2	emea	42217	0.141	false	extended	row 1141 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1141
1142	series_3	amer	42254	0.142	true	stress	row 1142 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1142
1143	series_4	latam	42291	0.143	false	delta	row 1143 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1143
1144	series_5	apac	42328	0.144	true	baseline	row 1144 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1144
1145	series_6	emea	42365	0.145	false	extended	row 1145 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1145
1146	series_7	amer	42402	0.146	true	stress	row 1146 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1146
1147	series_8	latam	42439	0.147	false	delta	row 1147 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1147
1148	series_9	apac	42476	0.148	true	baseline	row 1148 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1148
1149	series_10	emea	42513	0.149	false	extended	row 1149 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1149
1150	series_11	amer	42550	0.150	true	stress	row 1150 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1150
1151	series_12	latam	42587	0.151	false	delta	row 1151 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1151
1152	series_13	apac	42624	0.152	true	baseline	row 1152 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1152
1153	series_14	emea	42661	0.153	false	extended	row 1153 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1153
1154	series_15	amer	42698	0.154	true	stress	row 1154 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1154
1155	series_16	latam	42735	0.155	false	delta	row 1155 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1155
1156	series_0	apac	42772	0.156	true	baseline	row 1156 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1156
1157	series_1	emea	42809	0.157	false	extended	row 1157 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1157
1158	series_2	amer	42846	0.158	true	stress	row 1158 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1158
1159	series_3	latam	42883	0.159	false	delta	row 1159 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1159
1160	series_4	apac	42920	0.160	true	baseline	row 1160 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1160
1161	series_5	emea	42957	0.161	false	extended	row 1161 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1161
1162	series_6	amer	42994	0.162	true	stress	row 1162 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1162
1163	series_7	latam	43031	0.163	false	delta	row 1163 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1163
1164	series_8	apac	43068	0.164	true	baseline	row 1164 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1164
1165	series_9	emea	43105	0.165	false	extended	row 1165 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1165
1166	series_10	amer	43142	0.166	true	stress	row 1166 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1166
1167	series_11	latam	43179	0.167	false	delta	row 1167 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1167
1168	series_12	apac	43216	0.168	true	baseline	row 1168 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1168
1169	series_13	emea	43253	0.169	false	extended	row 1169 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1169
1170	series_14	amer	43290	0.170	true	stress	row 1170 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1170
1171	series_15	latam	43327	0.171	false	delta	row 1171 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1171
1172	series_16	apac	43364	0.172	true	baseline	row 1172 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1172
1173	series_0	emea	43401	0.173	false	extended	row 1173 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1173
1174	series_1	amer	43438	0.174	true	stress	row 1174 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1174
1175	series_2	latam	43475	0.175	false	delta	row 1175 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1175
1176	series_3	apac	43512	0.176	true	baseline	row 1176 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1176
1177	series_4	emea	43549	0.177	false	extended	row 1177 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1177
1178	series_5	amer	43586	0.178	true	stress	row 1178 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1178
1179	series_6	latam	43623	0.179	false	delta	row 1179 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1179
1180	series_7	apac	43660	0.180	true	baseline	row 1180 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1180
1181	series_8	emea	43697	0.181	false	extended	row 1181 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1181
1182	series_9	amer	43734	0.182	true	stress	row 1182 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1182
1183	series_10	latam	43771	0.183	false	delta	row 1183 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1183
1184	series_11	apac	43808	0.184	true	baseline	row 1184 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1184
1185	series_12	emea	43845	0.185	false	extended	row 1185 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1185
1186	series_13	amer	43882	0.186	true	stress	row 1186 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1186
1187	series_14	latam	43919	0.187	false	delta	row 1187 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1187
1188	series_15	apac	43956	0.188	true	baseline	row 1188 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1188
1189	series_16	emea	43993	0.189	false	extended	row 1189 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1189
1190	series_0	amer	44030	0.190	true	stress	row 1190 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1190
1191	series_1	latam	44067	0.191	false	delta	row 1191 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1191
1192	series_2	apac	44104	0.192	true	baseline	row 1192 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1192
1193	series_3	emea	44141	0.193	false	extended	row 1193 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/1193
