row_id	series	region	score	ratio	active	category	notes	url
7460	series_14	apac	76020	0.460	true	baseline	row 7460 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7460
7461	series_15	emea	76057	0.461	false	extended	row 7461 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7461
7462	series_16	amer	76094	0.462	true	stress	row 7462 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7462
7463	series_0	latam	76131	0.463	false	delta	row 7463 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7463
7464	series_1	apac	76168	0.464	true	baseline	row 7464 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7464
7465	series_2	emea	76205	0.465	false	extended	row 7465 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7465
7466	series_3	amer	76242	0.466	true	stress	row 7466 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7466
7467	series_4	latam	76279	0.467	false	delta	row 7467 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7467
7468	series_5	apac	76316	0.468	true	baseline	row 7468 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7468
7469	series_6	emea	76353	0.469	false	extended	row 7469 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7469
7470	series_7	amer	76390	0.470	true	stress	row 7470 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7470
7471	series_8	latam	76427	0.471	false	delta	row 7471 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7471
7472	series_9	apac	76464	0.472	true	baseline	row 7472 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7472
7473	series_10	emea	76501	0.473	false	extended	row 7473 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7473
7474	series_11	amer	76538	0.474	true	stress	row 7474 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7474
7475	series_12	latam	76575	0.475	false	delta	row 7475 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7475
7476	series_13	apac	76612	0.476	true	baseline	row 7476 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7476
7477	series_14	emea	76649	0.477	false	extended	row 7477 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7477
7478	series_15	amer	76686	0.478	true	stress	row 7478 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7478
7479	series_16	latam	76723	0.479	false	delta	row 7479 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7479
7480	series_0	apac	76760	0.480	true	baseline	row 7480 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7480
7481	series_1	emea	76797	0.481	false	extended	row 7481 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7481
7482	series_2	amer	76834	0.482	true	stress	row 7482 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7482
7483	series_3	latam	76871	0.483	false	delta	row 7483 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7483
7484	series_4	apac	76908	0.484	true	baseline	row 7484 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7484
7485	series_5	emea	76945	0.485	false	extended	row 7485 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7485
7486	series_6	amer	76982	0.486	true	stress	row 7486 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7486
7487	series_7	latam	77019	0.487	false	delta	row 7487 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7487
7488	series_8	apac	77056	0.488	true	baseline	row 7488 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7488
7489	series_9	emea	77093	0.489	false	extended	row 7489 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7489
7490	series_10	amer	77130	0.490	true	stress	row 7490 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7490
7491	series_11	latam	77167	0.491	false	delta	row 7491 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7491
7492	series_12	apac	77204	0.492	true	baseline	row 7492 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7492
7493	series_13	emea	77241	0.493	false	extended	row 7493 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7493
7494	series_14	amer	77278	0.494	true	stress	row 7494 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7494
7495	series_15	latam	77315	0.495	false	delta	row 7495 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7495
7496	series_16	apac	77352	0.496	true	baseline	row 7496 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7496
7497	series_0	emea	77389	0.497	false	extended	row 7497 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7497
7498	series_1	amer	77426	0.498	true	stress	row 7498 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7498
7499	series_2	latam	77463	0.499	false	delta	row 7499 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7499
7500	series_3	apac	77500	0.500	true	baseline	row 7500 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7500
7501	series_4	emea	77537	0.501	false	extended	row 7501 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7501
7502	series_5	amer	77574	0.502	true	stress	row 7502 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7502
7503	series_6	latam	77611	0.503	false	delta	row 7503 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7503
7504	series_7	apac	77648	0.504	true	baseline	row 7504 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7504
7505	series_8	emea	77685	0.505	false	extended	row 7505 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7505
7506	series_9	amer	77722	0.506	true	stress	row 7506 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7506
7507	series_10	latam	77759	0.507	false	delta	row 7507 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7507
7508	series_11	apac	77796	0.508	true	baseline	row 7508 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7508
7509	series_12	emea	77833	0.509	false	extended	row 7509 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7509
7510	series_13	amer	77870	0.510	true	stress	row 7510 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7510
7511	series_14	latam	77907	0.511	false	delta	row 7511 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7511
7512	series_15	apac	77944	0.512	true	baseline	row 7512 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7512
7513	series_16	emea	77981	0.513	false	extended	row 7513 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7513
7514	series_0	amer	78018	0.514	true	stress	row 7514 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7514
7515	series_1	latam	78055	0.515	false	delta	row 7515 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7515
7516	series_2	apac	78092	0.516	true	baseline	row 7516 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7516
7517	series_3	emea	78129	0.517	false	extended	row 7517 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7517
7518	series_4	amer	78166	0.518	true	stress	row 7518 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7518
7519	series_5	latam	78203	0.519	false	delta	row 7519 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7519
7520	series_6	apac	78240	0.520	true	baseline	row 7520 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7520
7521	series_7	emea	78277	0.521	false	extended	row 7521 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7521
7522	series_8	amer	78314	0.522	true	stress	row 7522 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7522
7523	series_9	latam	78351	0.523	false	delta	row 7523 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7523
7524	series_10	apac	78388	0.524	true	baseline	row 7524 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7524
7525	series_11	emea	78425	0.525	false	extended	row 7525 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7525
7526	series_12	amer	78462	0.526	true	stress	row 7526 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7526
7527	series_13	latam	78499	0.527	false	delta	row 7527 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7527
7528	series_14	apac	78536	0.528	true	baseline	row 7528 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7528
7529	series_15	emea	78573	0.529	false	extended	row 7529 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7529
7530	series_16	amer	78610	0.530	true	stress	row 7530 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7530
7531	series_0	latam	78647	0.531	false	delta	row 7531 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7531
7532	series_1	apac	78684	0.532	true	baseline	row 7532 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7532
7533	series_2	emea	78721	0.533	false	extended	row 7533 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7533
7534	series_3	amer	78758	0.534	true	stress	row 7534 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7534
7535	series_4	latam	78795	0.535	false	delta	row 7535 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7535
7536	series_5	apac	78832	0.536	true	baseline	row 7536 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7536
7537	series_6	emea	78869	0.537	false	extended	row 7537 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7537
7538	series_7	amer	78906	0.538	true	stress	row 7538 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7538
7539	series_8	latam	78943	0.539	false	delta	row 7539 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7539
7540	series_9	apac	78980	0.540	true	baseline	row 7540 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7540
7541	series_10	emea	79017	0.541	false	extended	row 7541 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7541
7542	series_11	amer	79054	0.542	true	stress	row 7542 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7542
7543	series_12	latam	79091	0.543	false	delta	row 7543 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7543
7544	series_13	apac	79128	0.544	true	baseline	row 7544 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7544
7545	series_14	emea	79165	0.545	false	extended	row 7545 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7545
7546	series_15	amer	79202	0.546	true	stress	row 7546 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7546
7547	series_16	latam	79239	0.547	false	delta	row 7547 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7547
7548	series_0	apac	79276	0.548	true	baseline	row 7548 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7548
7549	series_1	emea	79313	0.549	false	extended	row 7549 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7549
7550	series_2	amer	79350	0.550	true	stress	row 7550 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7550
7551	series_3	latam	79387	0.551	false	delta	row 7551 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7551
7552	series_4	apac	79424	0.552	true	baseline	row 7552 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7552
7553	series_5	emea	79461	0.553	false	extended	row 7553 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7553
7554	series_6	amer	79498	0.554	true	stress	row 7554 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7554
7555	series_7	latam	79535	0.555	false	delta	row 7555 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7555
7556	series_8	apac	79572	0.556	true	baseline	row 7556 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7556
7557	series_9	emea	79609	0.557	false	extended	row 7557 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7557
7558	series_10	amer	79646	0.558	true	stress	row 7558 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7558
7559	series_11	latam	79683	0.559	false	delta	row 7559 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7559
7560	series_12	apac	79720	0.560	true	baseline	row 7560 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7560
7561	series_13	emea	79757	0.561	false	extended	row 7561 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7561
7562	series_14	amer	79794	0.562	true	stress	row 7562 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7562
7563	series_15	latam	79831	0.563	false	delta	row 7563 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7563
7564	series_16	apac	79868	0.564	true	baseline	row 7564 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7564
7565	series_0	emea	79905	0.565	false	extended	row 7565 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7565
7566	series_1	amer	79942	0.566	true	stress	row 7566 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7566
7567	series_2	latam	79979	0.567	false	delta	row 7567 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7567
7568	series_3	apac	80016	0.568	true	baseline	row 7568 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7568
7569	series_4	emea	80053	0.569	false	extended	row 7569 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7569
7570	series_5	amer	80090	0.570	true	stress	row 7570 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7570
7571	series_6	latam	80127	0.571	false	delta	row 7571 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7571
7572	series_7	apac	80164	0.572	true	baseline	row 7572 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7572
7573	series_8	emea	80201	0.573	false	extended	row 7573 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7573
7574	series_9	amer	80238	0.574	true	stress	row 7574 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7574
7575	series_10	latam	80275	0.575	false	delta	row 7575 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7575
7576	series_11	apac	80312	0.576	true	baseline	row 7576 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7576
7577	series_12	emea	80349	0.577	false	extended	row 7577 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7577
7578	series_13	amer	80386	0.578	true	stress	row 7578 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7578
7579	series_14	latam	80423	0.579	false	delta	row 7579 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7579
7580	series_15	apac	80460	0.580	true	baseline	row 7580 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7580
7581	series_16	emea	80497	0.581	false	extended	row 7581 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7581
7582	series_0	amer	80534	0.582	true	stress	row 7582 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7582
7583	series_1	latam	80571	0.583	false	delta	row 7583 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7583
7584	series_2	apac	80608	0.584	true	baseline	row 7584 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7584
7585	series_3	emea	80645	0.585	false	extended	row 7585 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7585
7586	series_4	amer	80682	0.586	true	stress	row 7586 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7586
7587	series_5	latam	80719	0.587	false	delta	row 7587 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7587
7588	series_6	apac	80756	0.588	true	baseline	row 7588 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7588
7589	series_7	emea	80793	0.589	false	extended	row 7589 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7589
7590	series_8	amer	80830	0.590	true	stress	row 7590 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7590
7591	series_9	latam	80867	0.591	false	delta	row 7591 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7591
7592	series_10	apac	80904	0.592	true	baseline	row 7592 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7592
7593	series_11	emea	80941	0.593	false	extended	row 7593 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7593
7594	series_12	amer	80978	0.594	true	stress	row 7594 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7594
7595	series_13	latam	81015	0.595	false	delta	row 7595 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7595
7596	series_14	apac	81052	0.596	true	baseline	row 7596 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7596
7597	series_15	emea	81089	0.597	false	extended	row 7597 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7597
7598	series_16	amer	81126	0.598	true	stress	row 7598 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7598
7599	series_0	latam	81163	0.599	false	delta	row 7599 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7599
7600	series_1	apac	81200	0.600	true	baseline	row 7600 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7600
7601	series_2	emea	81237	0.601	false	extended	row 7601 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7601
7602	series_3	amer	81274	0.602	true	stress	row 7602 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7602
7603	series_4	latam	81311	0.603	false	delta	row 7603 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7603
7604	series_5	apac	81348	0.604	true	baseline	row 7604 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7604
7605	series_6	emea	81385	0.605	false	extended	row 7605 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7605
7606	series_7	amer	81422	0.606	true	stress	row 7606 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7606
7607	series_8	latam	81459	0.607	false	delta	row 7607 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7607
7608	series_9	apac	81496	0.608	true	baseline	row 7608 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7608
7609	series_10	emea	81533	0.609	false	extended	row 7609 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7609
7610	series_11	amer	81570	0.610	true	stress	row 7610 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7610
7611	series_12	latam	81607	0.611	false	delta	row 7611 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7611
7612	series_13	apac	81644	0.612	true	baseline	row 7612 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7612
7613	series_14	emea	81681	0.613	false	extended	row 7613 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7613
7614	series_15	amer	81718	0.614	true	stress	row 7614 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7614
7615	series_16	latam	81755	0.615	false	delta	row 7615 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7615
7616	series_0	apac	81792	0.616	true	baseline	row 7616 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7616
7617	series_1	emea	81829	0.617	false	extended	row 7617 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7617
7618	series_2	amer	81866	0.618	true	stress	row 7618 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7618
7619	series_3	latam	81903	0.619	false	delta	row 7619 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7619
7620	series_4	apac	81940	0.620	true	baseline	row 7620 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7620
7621	series_5	emea	81977	0.621	false	extended	row 7621 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7621
7622	series_6	amer	82014	0.622	true	stress	row 7622 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7622
7623	series_7	latam	82051	0.623	false	delta	row 7623 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7623
7624	series_8	apac	82088	0.624	true	baseline	row 7624 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7624
7625	series_9	emea	82125	0.625	false	extended	row 7625 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7625
7626	series_10	amer	82162	0.626	true	stress	row 7626 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7626
7627	series_11	latam	82199	0.627	false	delta	row 7627 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7627
7628	series_12	apac	82236	0.628	true	baseline	row 7628 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7628
7629	series_13	emea	82273	0.629	false	extended	row 7629 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7629
7630	series_14	amer	82310	0.630	true	stress	row 7630 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7630
7631	series_15	latam	82347	0.631	false	delta	row 7631 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7631
7632	series_16	apac	82384	0.632	true	baseline	row 7632 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7632
7633	series_0	emea	82421	0.633	false	extended	row 7633 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7633
7634	series_1	amer	82458	0.634	true	stress	row 7634 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7634
7635	series_2	latam	82495	0.635	false	delta	row 7635 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7635
7636	series_3	apac	82532	0.636	true	baseline	row 7636 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7636
7637	series_4	emea	82569	0.637	false	extended	row 7637 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7637
7638	series_5	amer	82606	0.638	true	stress	row 7638 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7638
7639	series_6	latam	82643	0.639	false	delta	row 7639 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7639
7640	series_7	apac	82680	0.640	true	baseline	row 7640 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7640
7641	series_8	emea	82717	0.641	false	extended	row 7641 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7641
7642	series_9	amer	82754	0.642	true	stress	row 7642 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7642
7643	series_10	latam	82791	0.643	false	delta	row 7643 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7643
7644	series_11	apac	82828	0.644	true	baseline	row 7644 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7644
7645	series_12	emea	82865	0.645	false	extended	row 7645 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7645
7646	series_13	amer	82902	0.646	true	stress	row 7646 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7646
7647	series_14	latam	82939	0.647	false	delta	row 7647 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7647
7648	series_15	apac	82976	0.648	true	baseline	row 7648 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7648
7649	series_16	emea	83013	0.649	false	extended	row 7649 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7649
7650	series_0	amer	83050	0.650	true	stress	row 7650 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7650
7651	series_1	latam	83087	0.651	false	delta	row 7651 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7651
7652	series_2	apac	83124	0.652	true	baseline	row 7652 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7652
7653	series_3	emea	83161	0.653	false	extended	row 7653 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7653
7654	series_4	amer	83198	0.654	true	stress	row 7654 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7654
7655	series_5	latam	83235	0.655	false	delta	row 7655 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7655
7656	series_6	apac	83272	0.656	true	baseline	row 7656 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7656
7657	series_7	emea	83309	0.657	false	extended	row 7657 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7657
7658	series_8	amer	83346	0.658	true	stress	row 7658 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7658
7659	series_9	latam	83383	0.659	false	delta	row 7659 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7659
7660	series_10	apac	83420	0.660	true	baseline	row 7660 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7660
7661	series_11	emea	83457	0.661	false	extended	row 7661 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7661
7662	series_12	amer	83494	0.662	true	stress	row 7662 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7662
7663	series_13	latam	83531	0.663	false	delta	row 7663 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7663
7664	series_14	apac	83568	0.664	true	baseline	row 7664 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7664
7665	series_15	emea	83605	0.665	false	extended	row 7665 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7665
7666	series_16	amer	83642	0.666	true	stress	row 7666 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7666
7667	series_0	latam	83679	0.667	false	delta	row 7667 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7667
7668	series_1	apac	83716	0.668	true	baseline	row 7668 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7668
7669	series_2	emea	83753	0.669	false	extended	row 7669 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7669
7670	series_3	amer	83790	0.670	true	stress	row 7670 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7670
7671	series_4	latam	83827	0.671	false	delta	row 7671 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7671
7672	series_5	apac	83864	0.672	true	baseline	row 7672 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7672
7673	series_6	emea	83901	0.673	false	extended	row 7673 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7673
7674	series_7	amer	83938	0.674	true	stress	row 7674 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7674
7675	series_8	latam	83975	0.675	false	delta	row 7675 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7675
7676	series_9	apac	84012	0.676	true	baseline	row 7676 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7676
7677	series_10	emea	84049	0.677	false	extended	row 7677 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7677
7678	series_11	amer	84086	0.678	true	stress	row 7678 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7678
7679	series_12	latam	84123	0.679	false	delta	row 7679 with unicode 北京 and markdown-like pipe | plus quoted text	https://example.com/data/7679
