id	format	path	source_type	source_id	license_status	license_review_status	privacy	size_class	features	expected_signals	quality_tier	original_url	local_cache_path	notes	proposed_rel_path	migration_action	migration_note	quality_tags	quality_note	proposed_expected_fail	proposed_skip_reason
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0100_epub_xhtml_content_svg_001	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-svg-001.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-svg-001.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-svg-001.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0100_epub_xhtml_content_svg_002	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-svg-002.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-svg-002.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-svg-002.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0100_epub_xhtml_content_svg_003	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-svg-003.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-svg-003.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-svg-003.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0100_epub_xhtml_content_svg_004	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-svg-004.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-svg-004.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-svg-004.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0100_epub_xhtml_content_switch_001	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-switch-001.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-switch-001.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-switch-001.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0100_epub_xhtml_content_xhtml_001	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-xhtml-001.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-xhtml-001.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-xhtml-001.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0100_epub_xhtml_content_xhtml_002_i	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-xhtml-002-inset.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-xhtml-002-inset.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-xhtml-002-inset.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0100_epub_xhtml_content_xhtml_002	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-xhtml-002.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-xhtml-002.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/content-xhtml-002.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0100_epub_xhtml_front	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/front.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/front.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/front.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0100_epub_xhtml_nav	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/nav.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/nav.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/nav.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0100_epub_xhtml_svg_doc_001	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/svg-doc-001.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/svg-doc-001.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/EPUB/xhtml/svg-doc-001.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0100_meta_inf_container	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/META-INF/container.xml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	epub,sidecar,container_xml		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/META-INF/container.xml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/META-INF/container.xml	register_core	enhanced draft only; formal manifest unchanged	epub,sidecar,container_xml	needs_expected_policy;epub_standard_container_xml_sidecar		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0100_mimetype	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/mimetype	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	core		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/mimetype	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0100/mimetype	register_core	enhanced draft only; formal manifest unchanged	core	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_css_base	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/css/base.css	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/css/base.css	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/css/base.css	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_css_day	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/css/day.css	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/css/day.css	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/css/day.css	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_css_night	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/css/night.css	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/css/night.css	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/css/night.css	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_css_styling	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/css/styling.css	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/css/styling.css	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/css/styling.css	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_img_purple_aqua_square_bu	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/img/purple-aqua-square-bullet.gif	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	core		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/img/purple-aqua-square-bullet.gif	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/img/purple-aqua-square-bullet.gif	register_core	enhanced draft only; formal manifest unchanged	core	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_package	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/package.opf	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	core		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/package.opf	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/package.opf	register_core	enhanced draft only; formal manifest unchanged	core	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_xhtml_front	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/front.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/front.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/front.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_xhtml_nav	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/nav.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/nav.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/nav.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_xhtml_styling_xhtml_001	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-001.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-001.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-001.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_xhtml_styling_xhtml_002	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-002.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-002.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-002.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_xhtml_styling_xhtml_003	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-003.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-003.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-003.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_xhtml_styling_xhtml_004	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-004.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-004.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-004.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_xhtml_styling_xhtml_005	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-005.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-005.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-005.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_xhtml_styling_xhtml_006	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-006.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-006.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-006.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_xhtml_styling_xhtml_007	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-007.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-007.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-007.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_epub_xhtml_styling_xhtml_008	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-008.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-008.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/EPUB/xhtml/styling-xhtml-008.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_meta_inf_container	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/META-INF/container.xml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	epub,sidecar,container_xml		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/META-INF/container.xml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/META-INF/container.xml	register_core	enhanced draft only; formal manifest unchanged	epub,sidecar,container_xml	needs_expected_policy;epub_standard_container_xml_sidecar		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0101_mimetype	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/mimetype	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	core		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/mimetype	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0101/mimetype	register_core	enhanced draft only; formal manifest unchanged	core	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0102_epub_css_base	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/css/base.css	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/css/base.css	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/css/base.css	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0102_epub_css_forms	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/css/forms.css	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/css/forms.css	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/css/forms.css	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0102_epub_img_button	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/img/button.png	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	core		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/img/button.png	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/img/button.png	register_core	enhanced draft only; formal manifest unchanged	core	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0102_epub_package	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/package.opf	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	core		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/package.opf	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/package.opf	register_core	enhanced draft only; formal manifest unchanged	core	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0102_epub_xhtml_canvas_001	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/canvas-001.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/canvas-001.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/canvas-001.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0102_epub_xhtml_forms_001	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/forms-001.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/forms-001.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/forms-001.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0102_epub_xhtml_forms_002	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/forms-002.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/forms-002.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/forms-002.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0102_epub_xhtml_front	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/front.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/front.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/front.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
quality_epub_idpf_epub_testsuite_repo_content_30_epub30_test_0102_epub_xhtml_nav	epub	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/nav.xhtml	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	draft_auto_inferred	external_cache	small	gap		external_quality_draft	https://github.com/IDPF/epub-testsuite	external_quality/epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/nav.xhtml	auto-registered orphan; needs expected policy before formal promotion	epub/idpf-epub-testsuite-repo/content/30/epub30-test-0102/EPUB/xhtml/nav.xhtml	register_gap	enhanced draft only; formal manifest unchanged	gap	needs_expected_policy		
